[3, 11, 0, 0]:[-78.90098894630802, -78.93600629524352, -78.8736984598811, -78.57153583563908, -75.71149018136755, -78.91471081256843, -78.9031636708256]
[4, 11, 0, 0]:[-74.56178402297674, -74.49618052562667, -74.60415517024478, -74.5199529373909, -74.4957400839394, -74.70159581192415, -74.56490054709494]
[5, 10, 0, 0]:[-73.54163792624657, -73.40620545895266, -73.35368515297537, -73.44447918040782, -73.34392736892688, -73.45499803121885, -73.34793311998895]
[5, 9, 0, 0]:[-72.98402717784708, -72.97738953581312, -72.96362521975334, -71.89838959214052, -73.02193446592476, -72.98365250996, -72.97145305559744]
[4, 9, 0, 0]:[-73.36685588221027, -73.12289007138389, -73.11391013451855, -72.91838695152288, -73.2767173725954, -73.10380561461707, -73.13690284184939]
[3, 9, 0, 0]:[-74.18344744160893, -74.19865295424874, -74.2369348597769, -74.15885498889172, -74.21234085690796, -74.24360300589143, -74.18243294323715]
[3, 10, 0, 0]:[-74.69671602713805, -74.61610931726861, -74.62581891761593, -74.74511733948775, -74.60106621828875, -74.52084280101948, -74.67400434879967]
[2, 11, 0, 0]:[-75.37979913556784, -75.25717723215696, -75.35579456430631, -75.29463300771332, -75.28585431478834, -75.29912206767858, -75.27740673072638]
[5, 11, 0, 0]:[-74.55448465968969, -74.54687807287539, -74.56704916056663, -74.5789204615714, -74.53079363193307, -74.54867280965162, -74.55756089316573]
[1, 11, 0, 0]:[-75.5584007450923, -75.50483395141308, -75.48442216723602, -75.58018891066816, -75.57088764153085, -75.51369226928215, -75.57586198810354]
[1, 10, 0, 0]:[-74.16503252865144, -74.20197562403001, -74.32319308631116, -74.23956241636539, -74.22284049264864, -74.36792694586146, -74.30844711365411]
[0, 9, 0, 0]:[-74.75009471766724, -74.65468084548792, -74.63547272671342, -74.71919880885356, -74.65881980719777, -74.67890742600422, -74.67926247001076]
[1, 8, 0, 0]:[-72.59250204155663, -72.7770792349538, -72.64143138020623, -72.62340612464307, -72.62667182675693, -72.66866830032387, -72.73691082310056]
[2, 8, 0, 0]:[-72.80489354545634, -72.65812693100187, -72.80740184373303, -72.70205397214075, -72.68154313954004, -72.68712237435594, -72.63178714697627]
[3, 8, 0, 0]:[-72.69196323747526, -72.71036604709718, -72.6886114412051, -72.66536886742422, -72.66920784077645, -72.70494943186283, -72.87809100683482]
[0, 11, 0, 0]:[-76.81033523032448, -76.83310483076646, -76.79876932912725, -76.81821635753039, -76.75985100582719, -76.78851992508058, -76.8046039453312]
[0, 10, 0, 0]:[-75.45264636475207, -75.73538683498077, -75.58037502300846, -75.64659966480299, -75.55875324399439, -75.62157544007805, -75.6126858411404]
[0, 8, 0, 0]:[-73.45773650269508, -73.42276518709902, -73.44603548721796, -73.43969347553463, -73.43477667098772, -73.46986149657307, -73.59681914857276]
[1, 9, 0, 0]:[-73.71092518408834, -73.6114770107114, -73.72197308765045, -73.6047124037665, -73.64454756383206, -73.54285588996379, -73.62622630132749]
[2, 9, 0, 0]:[-73.72302054997277, -73.64848185309535, -73.62389533607896, -73.60996599208615, -73.60887216332024, -73.56873688884288, -73.5751533534575]
[2, 10, 0, 0]:[-74.21935028128775, -74.23342943630782, -74.04355357878327, -74.11111616539608, -74.14365569221997, -74.09078444441225, -74.12822468391226]
