[3.0, 11.5, 0.0, 0.0]:[-2.354902749168884, -2.3278855877539413, -2.3654918570691486, -2.3411243775357176, -2.31829464903259, -2.334725479184849, -2.359120893341871]
[3.0, 11.0, 0.0, 0.0]:[-2.3343033285277754, -2.2816007330178234, -2.2207116558455633, -2.230134473700467, -2.2844625176274462, -2.254712113034184, -2.185297377604036]
[3.0, 10.5, 0.0, 0.0]:[-2.1612865836653707, -2.007510876659115, -2.0875664510363947, -1.9690535567910747, -2.1887848114173902, -2.096482073453423, -1.9986956634127773]
[2.5, 10.5, 0.0, 0.0]:[-1.9963842911955316, -1.966334596215188, -2.0720939357103574, -2.1526432458750033, -2.0545450127206775, -1.9967793655032173, -2.005767831262678]
[2.5, 10.0, 0.0, 0.0]:[-2.030649531193216, -1.930896950875048, -1.8712913894730825, -2.0374892607522623, -1.860368744103952, -1.8627026797596393, -1.9843187446554946]
[2.5, 9.5, 0.0, 0.0]:[-2.1151967127681375, -1.921297663835602, -1.911889564504358, -1.8306439191942396, -1.8341549021118229, -1.864570604835801, -1.889627117552402]
[3.5, 11.5, 0.0, 0.0]:[-2.3408678519240507, -2.238480882989314, -2.244670056946333, -2.1887213380609216, -2.21331044428065, -2.2626577822389162, -2.1944218519758425]
[4.0, 11.5, 0.0, 0.0]:[-2.128719661515186, -2.0472386641147087, -2.0857118152815253, -2.082420276695812, -2.0236562548453376, -2.1522373425181875, -2.1717763243070163]
[4.5, 11.5, 0.0, 0.0]:[-2.0982787775423244, -2.08260949305816, -2.092839892159492, -2.1231006198458404, -2.0592791352960638, -2.0627229548385406, -2.1092581855052144]
[2.5, 11.0, 0.0, 0.0]:[-2.055145711811166, -2.1625051558062856, -2.069747325935782, -2.076371822009021, -2.0586849117444705, -2.142897107188356, -2.1025597014254167]
[2.5, 11.5, 0.0, 0.0]:[-2.359567598231263, -2.2716960120311995, -2.2833867021106244, -2.3702366077873416, -2.260353810814873, -2.2475700074235245, -2.2746381008016368]
[3.5, 11.0, 0.0, 0.0]:[-2.0844057703159775, -2.0115190713508033, -1.997184128327387, -2.0423246517947327, -2.035456467025082, -2.136207300252968, -2.091397076295633]
[3.5, 10.5, 0.0, 0.0]:[-1.902466603213271, -1.9182540996629966, -1.9819313237272174, -1.8915955350842237, -2.112179910406312, -2.0090562945644215, -1.9051515391774494]
[2.0, 11.5, 0.0, 0.0]:[-2.284347552858889, -2.253917717837965, -2.325419338132079, -2.3076933687029744, -2.257885414933943, -2.281211880009887, -2.255610041879167]
[1.5, 11.5, 0.0, 0.0]:[-2.2725901888146405, -2.2851141208873402, -2.2709430647116617, -2.333386866291964, -2.32492725127924, -2.293115221471798, -2.2493250356860153]
[1.5, 11.0, 0.0, 0.0]:[-2.170249450444207, -2.1615087571452114, -2.2110357406412318, -2.2533829457482137, -2.1483905438146276, -2.1629420734893063, -2.149455347672132]
[2.0, 10.5, 0.0, 0.0]:[-2.0961057828788916, -1.997565905386647, -1.960550006272042, -1.9944073627274856, -1.979425929492743, -2.0562311322524724, -1.995031844989651]
[2.0, 10.0, 0.0, 0.0]:[-1.973892378075053, -1.896713559571837, -1.9338369736170338, -1.9143076423122611, -1.88072537535417, -1.885901760056948, -1.8666992637802058]
[2.0, 9.5, 0.0, 0.0]:[-1.7504616263508597, -1.7034652167626851, -1.8189732263476404, -1.7363343989146034, -1.7696417412308878, -1.8560178196889303, -1.8710891595130594]
[2.0, 11.0, 0.0, 0.0]:[-2.0263820471669316, -2.0524411294597966, -2.0350043644539246, -2.0353309621198696, -2.0194901659464093, -2.1233946732498357, -2.180386301263194]
[1.5, 10.5, 0.0, 0.0]:[-2.030772030494669, -1.9508901428991763, -2.0960849877902814, -1.9759302750815972, -2.0470027766728003, -2.109902071050453, -1.958876529346652]
[1.0, 10.5, 0.0, 0.0]:[-2.0399414209427063, -2.025643364421956, -2.2059285974787275, -2.197760539563356, -2.018798209242675, -1.9826001324140017, -2.1790699389367596]
[0.0, 11.0, 0.0, 0.0]:[-2.2623945512465187, -2.3228923244842767, -2.231786296901412, -2.3074471058721597, -2.219645673887528, -2.343464894579763, -2.2401867830801345]
[0.0, 11.5, 0.0, 0.0]:[-2.3570495018541338, -2.3604075171671086, -2.4035778225019118, -2.4208192125335963, -2.3626631362960335, -2.399102379555091, -2.381836451771698]
[0.0, 10.5, 0.0, 0.0]:[-2.3225790269021194, -2.214306817679213, -2.1491398797462824, -2.133924316798682, -2.2114798759281085, -2.2128208131403295, -2.114052577702088]
[0.0, 10.0, 0.0, 0.0]:[-2.0332109747751366, -2.011652007231796, -2.102297868559863, -1.986848876647752, -2.0701573614334587, -2.0803313775259458, -2.030515098325998]
[0.5, 9.5, 0.0, 0.0]:[-1.7615552088734856, -1.7508898233544374, -1.9327027020947505, -1.8399937599254357, -1.7975561058878078, -1.8473606257297046, -1.8099553606926686]
[1.0, 9.5, 0.0, 0.0]:[-1.8318497129536357, -1.8457100213944546, -1.8870552120549344, -1.778925079622295, -1.7682083393165726, -1.8449071911717274, -1.8600472412136089]
[3.0, 9.5, 0.0, 0.0]:[-1.9109907878686385, -1.8225617144828377, -1.8427239931887671, -1.8218470161601203, -1.8029550998517117, -1.8060500142246734, -1.9236265110434259]
[3.5, 9.0, 0.0, 0.0]:[-1.6465968818010996, -1.6987254894381425, -1.6751462318526107, -1.645782742649493, -1.6509447023077075, -1.6055584720880751, -1.622482993115156]
[4.0, 9.0, 0.0, 0.0]:[-1.6159195959366373, -1.5892609162908635, -1.6527610383486961, -1.5577759431752973, -1.6298696958402359, -1.6535607776365184, -1.690240821710435]
[3.5, 8.5, 0.0, 0.0]:[-2.037565525820631, -1.7351217978893403, -1.6896899224813673, -1.7050394839466092, -1.7064732081822322, -1.7380138427937588, -1.7381197099764916]
[4.0, 10.5, 0.0, 0.0]:[-1.9516672613664436, -1.868391152687717, -1.941971760590869, -1.858742736029798, -1.8371165976496937, -1.9566669542946897, -1.9140547514834376]
[4.0, 11.0, 0.0, 0.0]:[-1.917346780525179, -1.8430598845755868, -1.9338664566858963, -1.810598786144921, -1.9295110182674127, -2.0958115418848458, -1.901781306751348]
[4.5, 10.5, 0.0, 0.0]:[-1.8302904570456389, -1.934263509131494, -1.8031886829429884, -1.8187493966209658, -1.8396232556514298, -1.7744663152186768, -1.7677262505183473]
[5.0, 10.0, 0.0, 0.0]:[-1.681564223332649, -1.570096076183991, -1.6022295554150192, -1.6395961754290467, -1.6449781386808588, -1.5775696014167155, -1.6285907024836792]
[5.0, 9.5, 0.0, 0.0]:[-1.5353612005774018, -1.395741922726487, -1.4900565517916653, -1.5264151920339168, -1.4754955655299784, -1.4201471148851699, -1.4075139872856113]
[5.0, 10.5, 0.0, 0.0]:[-1.8604432104697455, -1.6956693564209155, -1.7141875704949303, -1.6849590439598083, -1.735791727778607, -1.8327793174321023, -1.6956436326385034]
[5.5, 11.0, 0.0, 0.0]:[-1.9550494941151935, -1.8051168813003535, -1.857768560118564, -1.8120951631758988, -1.8175680206928289, -1.801649309328609, -1.9386153879454069]
[6.0, 11.5, 0.0, 0.0]:[-2.0262731806582854, -2.012541553224815, -1.949751843654523, -1.9488689887250357, -1.913094951712834, -1.935448286965934, -1.9675431466078264]
[6.5, 11.5, 0.0, 0.0]:[-1.8605805388324435, -1.847401310648086, -1.8743122721947856, -1.8814631446032917, -1.8246640926547966, -1.832516086997622, -1.9253800521883961]
[7.0, 11.5, 0.0, 0.0]:[-1.9152701424393, -1.9061009557530277, -1.9342057702147886, -1.9290461859079342, -1.871814180187961, -1.8814154649524095, -1.89838417941195]
[7.5, 11.5, 0.0, 0.0]:[-1.9627869930932484, -1.9243536278119624, -1.9094716172945847, -1.990375663698995, -1.8801143158864675, -1.8817577276053816, -1.9356677233368127]
[8.0, 11.5, 0.0, 0.0]:[-1.9405593754339774, -1.9364616197726017, -1.9344004612177261, -1.934962587065437, -1.9116904632460199, -1.9195746844125767, -1.9399072314068873]
[9.0, 11.0, 0.0, 0.0]:[-1.8464557352646087, -1.7209668063930526, -1.8672643484701863, -1.8598177077326792, -1.7658633424126462, -1.7807565056665582, -1.7268918836742024]
[8.0, 10.5, 0.0, 0.0]:[-1.7367167262957972, -1.6847275736141176, -1.6948623788821242, -1.7231306560425819, -1.7050774856157813, -1.7547104884091573, -1.8175751808822782]
[7.5, 10.0, 0.0, 0.0]:[-1.485196045473832, -1.4854387409173606, -1.4572585265486264, -1.6019070930767456, -1.4982250023175425, -1.4456081641976284, -1.4540068543518698]
[8.0, 9.5, 0.0, 0.0]:[-1.3520483269593253, -1.4099515050044857, -1.3563063627816319, -1.5277717322904474, -1.3879619837016888, -1.4522034116380413, -1.4530119170494427]
[7.5, 9.0, 0.0, 0.0]:[-1.4055747151374818, -1.4107642641118758, -1.4833140898785286, -1.4864617470427666, -1.4346481672485347, -1.5354353714879734, -1.4097975690514373]
[8.0, 9.0, 0.0, 0.0]:[-1.4932522439979523, -1.4571479768870543, -1.499565549957016, -1.4212741290932347, -1.4467617998722744, -1.4134136203708627, -1.520760967702333]
[9.0, 8.5, 0.0, 0.0]:[-1.4989812691941167, -1.474526977539063, -1.5065072430141297, -1.469421834320443, -1.5394226861605387, -1.4790118524240876, -1.51026584242004]
[8.0, 8.5, 0.0, 0.0]:[-1.4061929934322044, -1.4527938008308414, -1.4223072692751884, -1.4472300577872628, -1.4288172837866435, -1.4748268892951546, -1.4165830234530397]
[7.5, 8.5, 0.0, 0.0]:[-1.3116829182690708, -1.4079814413860703, -1.4179022892786817, -1.4065325364470485, -1.4460294127144881, -1.3334286162994566, -1.3502008810462924]
[7.0, 8.5, 0.0, 0.0]:[-1.453898843737261, -1.4945060093201112, -1.4736706149616203, -1.4179799767355683, -1.4511266477406024, -1.46032357580614, -1.4165439961868778]
[6.5, 9.5, 0.0, 0.0]:[-1.4904594252287735, -1.5289747882679645, -1.5687087749846358, -1.5146371190296348, -1.5051589326409847, -1.5694988064544786, -1.6221681497195175]
[6.0, 10.0, 0.0, 0.0]:[-1.6497239851758851, -1.58009134207789, -1.5626465341379234, -1.6130702943771726, -1.61072864778262, -1.6574985383199468, -1.6085695482795623]
[6.0, 10.5, 0.0, 0.0]:[-1.715212987558297, -1.6746482501821252, -1.7216978363849247, -1.7640333464655873, -1.6942013567699314, -1.78802476553169, -1.6794236878845075]
[6.5, 11.0, 0.0, 0.0]:[-1.7840483627981167, -1.8096291103744102, -1.9215856199979187, -1.812769863589888, -1.8103156357187844, -1.8971620992693812, -1.8481806471226068]
[9.0, 10.5, 0.0, 0.0]:[-1.5697146517460108, -1.548790634541151, -1.5427535624238482, -1.5530501507476222, -1.5475643797463818, -1.6392597485730707, -1.6319159814866548]
[9.0, 10.0, 0.0, 0.0]:[-1.591038483747121, -1.4263680734200737, -1.5932940700706468, -1.5248610309111839, -1.4884878615391974, -1.4482543249867446, -1.4146305423678331]
[9.0, 9.0, 0.0, 0.0]:[-1.3352093942881464, -1.3279867017422435, -1.3531218247228844, -1.4220088586874784, -1.371378940727992, -1.3147279067903304, -1.4010102074047626]
[9.5, 9.0, 0.0, 0.0]:[-1.3652527380344601, -1.3443109400149829, -1.4590774482770636, -1.413235832466572, -1.4336901487119724, -1.371925638286352, -1.3926015673322523]
[6.5, 8.5, 0.0, 0.0]:[-1.5706100433440047, -1.5361267685890199, -1.6306818084995442, -1.5468472871574697, -1.5343838012924427, -1.5465605524064165, -1.5663691032967098]
[6.0, 8.5, 0.0, 0.0]:[-1.67876414321363, -1.6739169147828301, -1.5981498384641117, -1.627586605930715, -1.6430189111130722, -1.635329547561645, -1.6000998629350933]
[5.5, 9.5, 0.0, 0.0]:[-1.508530589806429, -1.556931107460985, -1.5827577273401956, -1.5494942796278641, -1.5443786482059543, -1.5457331589820207, -1.5067364420598226]
[3.5, 10.0, 0.0, 0.0]:[-1.9513214566457358, -1.935965712659449, -2.072456482111464, -1.771675768517997, -1.9476039798169251, -1.8477593623242463, -1.7583788286025888]
[1.0, 10.0, 0.0, 0.0]:[-1.8201412297134274, -1.8998725297133794, -1.8622568956874046, -1.8936035286764465, -1.8835347058466756, -1.7374845118634243, -1.7458111847613857]
[0.0, 9.5, 0.0, 0.0]:[-1.917913044632868, -1.9399179883166475, -1.9100872035623109, -1.9059909854810617, -1.9590468389201852, -1.987263475153971, -2.0865146993055186]
[0.0, 9.0, 0.0, 0.0]:[-1.9807541271754256, -1.941911317350323, -1.9042634006112102, -1.9299208477374359, -1.9328355789410825, -1.9371343641709409, -1.911796639683224]
[0.5, 11.5, 0.0, 0.0]:[-2.3633569134874413, -2.3401718785600174, -2.3623926148266587, -2.37423931952622, -2.319136005397466, -2.348763701119789, -2.3494043640969453]
[1.0, 11.5, 0.0, 0.0]:[-2.3146944227709603, -2.3174593865338147, -2.3769887206643485, -2.29660560853754, -2.287721358193825, -2.2739172438862223, -2.330426782764656]
[0.5, 10.5, 0.0, 0.0]:[-1.982618792696599, -2.0417907182637056, -2.0393697176715944, -2.0059897603736814, -1.9791461831103045, -2.1069149656687722, -2.020224562258201]
[0.5, 9.0, 0.0, 0.0]:[-1.9209028453274293, -1.7772328220498186, -1.9191148133022067, -1.8152964276141423, -1.8259752664797957, -1.8497245550593067, -1.8499258431529393]
[0.5, 8.5, 0.0, 0.0]:[-1.916079968465623, -1.88664028774947, -1.842394920422453, -1.8538523160624454, -1.8317796095052237, -1.8952690218724308, -1.8171805168525341]
[1.0, 8.5, 0.0, 0.0]:[-1.8364823518025988, -1.7782448511616074, -1.8219742360136237, -1.799584574454586, -1.8470642539371838, -1.8109263447008987, -1.743780484446416]
[1.5, 8.5, 0.0, 0.0]:[-1.8494834113522605, -1.851275931453423, -1.821049235784871, -1.8343574997701808, -1.8207925622020191, -1.8374434854367907, -1.8552907076797456]
