[1, 9, 0, 0]:[57015.52820822834, 23278.02881897451, 13301.689914068833, 20418.99364163362, 12802.681372292544, 20014.843179246844, 11015.263369045537, 19602.964047551046]
[1, 10, 0, 0]:[67811.47934711586, 15737.418110776078, 16647.198065740748, 15064.205739472154, 16425.735657516932, 22842.11649087155, 13793.7889282869, 14302.879110874048]
[2, 9, 0, 0]:[20115.898399034068, 23516.048016139386, 19377.373571764743, 19289.8607756268, 29391.19120887522, 22452.410144107507, 86298.5845289271, 32820.9303593199]
[1, 8, 0, 0]:[22800.430564648897, 5595.262952216786, 4665.186119678709, 5351.338413944473, 6197.325584593853, 6575.0305378778885, 5852.240746555501, 5751.125659453922]
[2, 8, 0, 0]:[9440.877041833963, 8863.047465378273, 9442.981657929391, 8065.905142704533, 11678.992623824288, 11253.01853779843, 44416.47508295439, 11489.262852759139]
[4, 10, 0, 0]:[20775.400292749986, 21914.5864184256, 29025.07589903969, 16959.253550688823, 26135.744352861126, 76110.14338386587, 26154.058351824537, 19895.77420794353]
[0, 11, 0, 0]:[51949.14441844747, 14218.988412726554, 22640.618670258453, 15398.626765050712, 16943.34705523753, 19635.18356839227, 16119.353134685734, 17672.027555259003]
[5, 9, 0, 0]:[22364.19189729742, 30582.363713476017, 22806.30566921693, 24247.85056688123, 29452.82101796549, 60273.69570309475, 25070.088231207294, 20858.44082799276]
[6, 9, 0, 0]:[21757.180412193404, 18680.460957108742, 21436.611720511886, 16547.206678893548, 21210.55734647892, 60654.757178024665, 18519.463607046746, 23524.79346823344]
[6, 8, 0, 0]:[14909.073313311954, 5802.2892067722205, 4369.318689298843, 4521.8294082221455, 6977.69074523466, 5992.32969002159, 7210.538330738047, 5798.705743378556]
[5, 8, 0, 0]:[6330.02251222947, 5430.023977998332, 6025.55795268395, 7184.565699981768, 8038.655521895996, 23813.947509199457, 4207.527402294798, 6635.944572623427]
[7, 10, 0, 0]:[47171.281607341, 38428.50489142026, 43420.877751789834, 42730.4433665352, 40053.5773635317, 91213.47951580904, 52544.365155837906, 42358.48834568215]
[8, 10, 0, 0]:[41180.673123333836, 44441.71521023163, 32930.80567752855, 43591.213798190925, 38949.732915477354, 91903.0743671054, 47648.94817465836, 46158.07929468424]
[8, 11, 0, 0]:[118808.5632514342, 98037.55947302285, 91601.22227037694, 92921.68340063487, 94917.2710770186, 89709.70589017868, 97165.397029832, 96976.55823603825]
[9, 11, 0, 0]:[119032.18294675786, 98956.76487669337, 101251.38776963997, 100229.4208603197, 98101.24685217623, 100718.91165081803, 101480.88175767483, 100654.78658473873]
[10, 11, 0, 0]:[119249.45057824899, 92843.84845498923, 92244.29221295165, 96851.60358707006, 91787.38457860722, 95463.02087632338, 97062.2531304439, 91977.70802836244]
[11, 11, 0, 0]:[119470.214771222, 98622.29438953777, 104110.7557601758, 103536.86072254633, 102110.18013542512, 104442.31583432772, 107139.12216832113, 103705.39003620805]
[12, 11, 0, 0]:[119715.86761417425, 104709.17486607289, 104408.73121203385, 108929.37289475868, 104093.51859408591, 103949.98472697103, 105063.52331783388, 104786.1048455238]
[13, 11, 0, 0]:[119946.75433178707, 118718.48558374846, 118810.03654685657, 118716.56303735658, 118323.40479716752, 118521.42387561368, 118714.08517185655, 118619.2602966181]
[14, 11, 0, 0]:[115415.94463958096, 113507.68853253932, 119849.75918755682, 114083.58362284277, 112567.32761504033, 113890.64767679783, 114084.78560738818, 114129.71059658124]
[15, 11, 0, 0]:[112087.60201781205, 111615.82997315243, 119314.29324360113, 110335.27932587193, 108006.29818486715, 110759.05536711456, 112389.18702511507, 110736.81119840631]
[16, 11, 0, 0]:[89771.97266387258, 86027.29042728286, 113578.05061468726, 88665.39249602311, 87150.76279400819, 88748.81947251143, 90089.69135822481, 85530.0524973739]
[16, 11, 0, 1]:[78343.45297410496, 81052.7462024209, 105757.5803469842, 78973.36111502182, 78581.59917363073, 77472.91577173214, 80008.41550617352, 76634.96551870494]
[16, 10, 0, 0]:[75573.28092169657, 78660.74140536349, 79608.5710256589, 76878.09115470342, 75198.62518799283, 102138.73256212313, 80700.72605141727, 77911.96966110222]
[15, 10, 0, 0]:[95380.93632420934, 100084.38561132312, 96487.11455885487, 96697.99374785568, 97083.29664210753, 117500.5028462931, 96550.09198395148, 98492.62529925068]
[14, 10, 0, 0]:[82203.80740992348, 86152.60032486114, 83542.0289728655, 82307.12547936468, 84124.48864911105, 112816.64345801105, 82949.24768721897, 85014.21494721068]
[15, 11, 0, 1]:[104659.5578115993, 104899.32370954101, 118470.02653081447, 104829.82475495905, 102345.98665734958, 104138.98174209337, 101800.60485470302, 105047.48592492005]
[14, 11, 0, 1]:[118445.25104142817, 118910.45713177123, 119947.90426083536, 118612.41771584723, 118017.78806423275, 118669.29281489846, 118448.04541780229, 118223.45928230765]
[12, 11, 0, 1]:[112334.8004480502, 94954.22439456242, 92653.09648293292, 94099.40811779753, 92486.59013491125, 92010.17970607126, 93588.48468551748, 94812.63975110221]
[11, 11, 0, 1]:[112393.52923487841, 87208.43661873239, 88753.79628858346, 82834.8573493668, 85411.0811206424, 81947.16087899556, 86987.71219450457, 87257.53385639226]
[10, 10, 0, 1]:[84830.81925887096, 51746.94228331756, 53083.324519933376, 51713.622637948814, 49573.64254327877, 48307.09915445601, 51898.38992216092, 42744.567074303995]
[10, 10, 0, 0]:[55515.5039811266, 58196.99275159222, 57520.43398747241, 55131.64047243698, 47885.681453847756, 98857.68359426333, 51750.39396893568, 54030.06163549502]
[10, 9, 0, 0]:[50180.85268195145, 36119.99726182243, 36428.651758600834, 33271.75705194161, 48192.73308479844, 94851.34964405917, 43352.13276661303, 39565.02306381892]
[10, 8, 0, 0]:[14839.413300150187, 15105.73209919863, 12974.19879442683, 14317.158926557424, 17906.761597948775, 46071.965469077244, 13156.277274145657, 11813.936887947277]
[9, 8, 0, 0]:[11183.68708228508, 9135.328750370849, 10758.917046916447, 11164.608853646376, 12205.378047408045, 35715.36145818951, 9686.69822606749, 11658.13441341653]
[8, 9, 0, 0]:[21198.333117101654, 22490.46031731187, 19310.794267129964, 23292.571344058895, 25874.831686470246, 58781.65540912881, 25306.85179983045, 20930.81664726729]
[7, 11, 0, 0]:[118572.34361870574, 98670.2565316413, 104614.92236669365, 102370.0640314225, 96348.14831236456, 98662.09354807816, 101942.88870433473, 97613.0280402152]
[9, 10, 0, 0]:[88637.8272275469, 44218.86990596607, 48560.945515739135, 51326.83985665018, 54850.48786356388, 47921.291902592246, 43771.69449135214, 52772.55650128425]
[6, 11, 0, 0]:[118315.88910975942, 93608.51314899213, 92997.78732892481, 97484.15199063098, 91707.11649617157, 94458.32397388181, 93529.86170714285, 91327.59718143457]
[5, 11, 0, 0]:[103683.46198410865, 104756.03137143582, 99831.13479224329, 100084.49337109408, 96312.5472082636, 118026.68463438336, 101365.10528794059, 103523.71359306008]
[4, 8, 0, 0]:[3939.1922035802736, 3765.246818660437, 7580.971884051872, 4644.017419635417, 4224.760861391895, 16984.582664794478, 3799.5810460316015, 6274.950891097402]
[6, 10, 0, 0]:[26830.293089095318, 25944.829851408344, 24516.943439416824, 19640.312456132986, 24075.87785876945, 75534.6481688484, 23505.591787566507, 29858.33823792534]
[7, 9, 0, 0]:[44875.173569009494, 22877.17068882766, 25618.397051490098, 21891.83627424391, 26747.508088785173, 28804.800345123047, 20937.066340566038, 20833.144740113865]
[4, 9, 0, 0]:[19981.742188069304, 23695.35129270994, 56176.44865926261, 20570.677911471612, 16033.9897283274, 18306.61204813768, 22111.62321336015, 17576.198153821246]
[5, 10, 0, 0]:[36947.605294491725, 36672.259478965265, 44419.4886241067, 41930.991660838044, 35511.07827264463, 37982.450756231054, 71583.53804795796, 38196.030883724605]
[9, 9, 0, 0]:[36303.18613961307, 33692.80592822071, 35318.63419911252, 40919.32098098529, 40743.45686651395, 79072.92774516747, 39313.99968363748, 28422.422602636925]
[13, 10, 0, 0]:[98052.29428527584, 97030.71964665019, 95534.62946465127, 95589.60406243012, 99944.14624083266, 118325.7259600982, 97614.40231364615, 98111.25031513502]
[13, 9, 0, 0]:[60063.481777580884, 55394.00865619478, 63312.98211348091, 60015.05130494629, 68072.79689029613, 105290.49123436442, 63483.881338393374, 60838.812933867164]
[14, 9, 0, 0]:[58007.08828351805, 57537.91804075481, 60758.73059579811, 51962.24810073255, 56222.57699045425, 93576.95177910759, 61660.56663343349, 56836.25438964856]
[15, 9, 0, 0]:[55731.032729608516, 59416.31488019368, 53349.76878098265, 55972.577195819715, 47218.68300909018, 98493.93835879827, 58861.7737984751, 54502.58697839281]
[14, 8, 0, 1]:[25610.127249852867, 24930.7314840788, 30323.76596910711, 30144.236075219538, 29566.62205674497, 51091.58049708949, 27073.273564986182, 28401.993425819473]
[15, 8, 0, 1]:[19229.90669583884, 20112.13947887083, 40042.01882247234, 20651.77565272265, 25474.2450166383, 27175.465516284345, 18588.3521016327, 23141.99891952987]
[16, 8, 0, 1]:[19506.75363685213, 15534.979866094365, 17539.121862848933, 15851.835536020575, 17737.97956349961, 41521.935862236525, 17127.33035696717, 17062.093239259873]
[16, 9, 0, 1]:[39572.652642327404, 40707.66551960356, 75796.27941863937, 32507.975733879575, 36112.83702518476, 42896.85269349938, 37438.00129180411, 42140.686876036685]
[15, 9, 0, 1]:[53378.39460591327, 56772.40998097519, 50389.53779387566, 46020.33130772962, 55043.77890270632, 95489.20657029886, 53628.73242320455, 53553.86031402979]
[16, 10, 0, 1]:[62477.49023204801, 66864.0323435209, 66075.72595817623, 60857.4189938558, 64809.953353835874, 93147.01608948424, 65045.77178098592, 61346.41310617009]
[15, 10, 0, 1]:[82012.84319308729, 90644.17495992874, 86609.42478248943, 83731.2784033711, 88917.31471209042, 111655.44819607271, 85840.3162416672, 88105.9038351811]
[14, 10, 0, 1]:[91808.52238298411, 91541.63385344933, 94077.99640196258, 93898.01447698784, 93257.34498823574, 118221.28653305663, 101219.1143569647, 98430.46513957833]
[14, 9, 0, 1]:[57772.234678474604, 55187.92373955881, 58762.81590443483, 66497.30854220869, 59770.25769712459, 104861.06180996972, 59964.28776743773, 61176.260126460205]
[12, 9, 0, 0]:[49507.45058612421, 55010.499479603975, 53775.174750014696, 53357.512711671356, 48701.00166713918, 84966.71677204999, 51918.35144865318, 54298.496817428546]
[12, 8, 0, 0]:[26565.824989066543, 26991.308683015406, 22439.77673974319, 19532.618586897122, 19577.329284825395, 69286.5571345649, 20343.89505577949, 19787.551460105962]
[11, 8, 0, 0]:[13961.613677150786, 16351.92731621918, 16837.643237202545, 19218.66430468834, 19236.88274727421, 52533.41045117866, 14682.558033243822, 13842.148699328618]
[11, 8, 0, 1]:[13306.625346311053, 13107.588614955537, 12048.32045320655, 10027.307509010454, 15790.666290883586, 34585.18719985495, 13953.035506630105, 11935.90750425495]
[11, 9, 0, 1]:[48182.74034475448, 49011.46883336629, 45988.18387598581, 49756.56520401114, 49871.83155515547, 84867.17619151287, 48446.020050190724, 48318.76799063819]
[11, 9, 0, 0]:[73309.0032965197, 38535.65273094615, 45561.863401153074, 45008.03121895948, 41237.15464543573, 49661.480831318535, 46729.606223187344, 43288.95833881541]
[11, 10, 0, 0]:[71845.6995643713, 68163.86911931378, 72157.34211682064, 68522.20632385407, 66690.56208732966, 109597.53222465626, 70400.78668163216, 70319.25676458635]
[12, 10, 0, 0]:[80406.32984908056, 79989.7550025316, 82524.71772881919, 81083.31510424601, 77324.15922126242, 109352.51578035335, 79009.70127938157, 80483.52487852359]
[8, 8, 0, 0]:[11253.712766488237, 11771.962067124034, 10253.21168695777, 11477.350330798303, 10253.46945342694, 42954.13606795954, 11724.851400739957, 8822.282933305589]
[7, 8, 0, 0]:[9893.78493891016, 9285.314777524496, 6884.451345079292, 9546.599754796636, 9346.3813534963, 28999.150699218746, 7160.206541617999, 8941.395235414899]
[13, 8, 0, 0]:[16627.541447526826, 18356.208963352445, 23916.425332793067, 16812.900310226312, 21481.801903919088, 51660.02334037383, 23348.795972208558, 18160.86858057071]
[13, 11, 0, 1]:[119633.34714266958, 112875.23107134632, 114373.03246950565, 114000.2284572105, 111993.33615352557, 113165.71468222229, 115037.60540649972, 113222.76948341979]
[10, 9, 0, 1]:[58705.308825938664, 21878.41526904808, 29246.5941152195, 33970.93768951965, 24253.84421379096, 35880.580037860156, 33304.51186155785, 19914.33179401308]
[12, 10, 0, 1]:[79475.51913846545, 76551.63006483339, 78516.47757882324, 76598.3669886284, 76307.73852079574, 104715.57376644437, 78834.04285740614, 76694.66748078188]
[12, 9, 0, 1]:[55716.672474964784, 48097.57016526104, 50473.5357105415, 50730.108087644, 48009.07761985199, 78636.27954358999, 49461.79193266628, 50234.8450951383]
[13, 10, 0, 1]:[101709.24221657024, 96467.99426648024, 97605.22646320313, 99931.84647873614, 97800.07599737868, 117948.10337437925, 98545.08090671123, 97906.41923931571]
[16, 9, 0, 0]:[44371.13152290311, 46029.14828172871, 49339.74821699601, 45125.198833419454, 44246.55656232323, 82814.93570273244, 45617.17720272128, 45986.704706715725]
[10, 11, 0, 1]:[92925.99678299167, 64095.76859653041, 65578.78747166245, 68091.55153366961, 67640.33930439773, 67904.13461245602, 63600.68362978066, 66388.40602711542]
[3, 11, 0, 1]:[97688.61224382515, 100828.75097406113, 90392.03130437943, 97831.01405978523, 101726.52608084457, 102510.32504743358, 116118.678586322, 96790.75849910878]
[14, 8, 0, 0]:[22357.40562496365, 21740.118114089295, 20683.892643612704, 22002.729620313265, 22122.28279725176, 54826.975895006166, 21046.5075598132, 24847.950965417393]
[10, 8, 0, 1]:[22054.646893785066, 9179.452966864814, 9196.7025793567, 10028.595871732085, 12300.757980033153, 7941.422099049303, 9354.59052892588, 8344.889880128321]
[0, 11, 0, 1]:[1323.9796081634108, 605.5869573371358, 1233.3653122711385, 807.6676715270726, 826.6200519024924, 2812.336271361634, 886.5240222883633, 1108.5293759960186]
[13, 8, 0, 1]:[16003.727266548405, 15171.22046490824, 11067.87906506587, 16600.474986982757, 16864.454889071778, 38583.9420950209, 15699.075598958194, 15202.719882878942]
[12, 8, 0, 1]:[14930.031552614793, 17806.539549227407, 15868.710654145589, 16663.708402876997, 14358.714340044826, 38615.19927728546, 17923.24289974051, 16322.618928878093]
[11, 10, 0, 1]:[68527.31516730842, 77774.5155554946, 69121.81518125813, 72240.26051387431, 79754.52877913057, 110094.29922981272, 72979.5501020704, 78129.94933636604]
[1, 11, 0, 1]:[61134.4135949897, 3669.945305989659, 9707.964817157124, 9276.49757924011, 7514.599841940802, 9368.081793951855, 3759.3060171038105, 3777.3706385698288]
[0, 10, 0, 1]:[375.3769466448589, 251.11100111520892, 196.6224910817252, 339.3361919188059, 213.64049301009612, 769.3736807511311, 310.3766602171987, 209.26469084058002]
[15, 8, 0, 0]:[18029.993368539057, 18571.667645925416, 16460.120606699424, 18765.016737757825, 19177.008802207198, 45836.23671124712, 18570.713384455943, 20025.870634855975]
[13, 9, 0, 1]:[95888.54492248528, 56749.13879200886, 52650.280687940314, 64586.67008153173, 45979.42709173977, 58004.376198240076, 57846.97453248384, 51388.04512996733]
[6, 11, 0, 1]:[14818.679089991361, 66183.85105045918, 9924.120415617908, 11913.329459609351, 17143.33759413693, 11849.583785850547, 10606.916468884923, 12549.653415080546]
[7, 11, 0, 1]:[2265.859355299836, 2509.0443343214683, 2946.6723208933104, 2434.1711117571776, 1979.0745942642372, 2891.296642360051, 2882.6004000924863, 1958.7284166512059]
[5, 11, 0, 1]:[13458.281685321179, 18763.443121434873, 24527.56306510694, 74745.86315741565, 33117.33427288974, 32904.624506066466, 29192.88362750226, 20908.062411234194]
[5, 10, 0, 1]:[3334.783749677966, 3547.3456497248317, 2973.464845211919, 11129.232335083785, 5278.1868455911845, 2033.7486025564929, 3718.744867312106, 1340.2150139584917]
[6, 10, 0, 1]:[613.0661544849025, 2017.709875108683, 926.6584568291462, 2996.659527793493, 4301.523109504893, 6179.662695596044, 666.9700111099883, 408.46045229943604]
[0, 9, 0, 1]:[332.4731871072743, 2263.734372479479, 224.38469895176402, 227.13746080477102, 165.8611415141569, 234.12867895911845, 171.73322987216318, 566.2223303285698]
[1, 9, 0, 1]:[7404.3639138907565, 763.205862335275, 175.74482604722192, 139.1002660166938, 951.6808352646088, 169.63750585153696, 108.13338328638406, 122.74015637263338]
[1, 10, 0, 1]:[3071.8536156505265, 143.78748919109046, 460.75109193338085, 186.27471972104095, 262.29714789347895, 486.47380999495124, 1031.1443951361293, 145.56183656223652]
[2, 11, 0, 1]:[102438.69474863447, 26205.531359245833, 19278.237486465692, 34117.19175496525, 19746.118937944688, 21643.519035700134, 37905.35984937079, 19405.976451168455]
[2, 10, 0, 1]:[1297.8437007029781, 193.60233549261164, 724.1454164188833, 21466.798898099663, 3803.921286839771, 694.4635225364243, 1728.4301895776935, 871.5448655527362]
[16, 8, 0, 0]:[17630.38137576072, 19047.37072252552, 20065.98991769932, 16460.261645016493, 18415.026479988137, 33021.855412821635, 16643.090361151888, 18624.306193654087]
[9, 9, 0, 1]:[4040.3552496537113, 1872.6914907126572, 759.018504872357, 871.4646854573751, 962.844969184721, 1941.1697521015778, 1458.3862355499325, 1199.3884413098285]
[8, 10, 0, 1]:[1601.3775382598742, 814.1870940875674, 784.8349225012889, 772.2431716506153, 946.5374764367418, 2978.272628290264, 965.8918916304177, 1140.540218008683]
[8, 11, 0, 1]:[5991.286511097609, 2024.0236439863686, 3223.5868403842205, 3574.404619846335, 1774.5536237837855, 3836.592801546404, 3330.0507363225756, 2648.726674251747]
[7, 10, 0, 1]:[1170.4756699621025, 1017.6316803285154, 447.74438571382234, 1718.2699262426427, 792.868463340868, 582.9201653584098, 1242.4333526850403, 481.55153735476944]
[7, 9, 0, 1]:[541.310916736716, 603.5284443406334, 607.9702858184115, 472.4604387352141, 2394.404312778768, 968.4456747188681, 449.3949567317478, 417.2280874867529]
[17, 10, 0, 0]:[50272.26289282178, 60220.751428124364, 82677.71598703203, 64665.33044925509, 54418.22679826741, 64140.96132605958, 57346.56700344239, 67736.50966152878]
[18, 10, 0, 0]:[29904.13942149448, 34380.15168265093, 60707.02135364431, 30867.568684241607, 31854.58130071349, 36511.21350095337, 30515.26358620127, 31524.59292218315]
[17, 11, 0, 0]:[72933.630631648, 78123.6680564388, 96929.385434615, 75397.0765586167, 74967.97973682059, 76090.71296666704, 71689.98174687446, 72710.03258536561]
[18, 11, 0, 0]:[35196.139925422845, 42913.92970039997, 77112.67443873483, 37464.58569407265, 34859.402966351, 39435.947311040356, 37395.75539355087, 38348.97193743471]
[19, 10, 0, 0]:[27788.60746090008, 28551.83375898086, 42285.112077161815, 27338.018486776797, 26712.728122523622, 29441.80233891241, 27689.336645491843, 27385.998845596456]
[20, 10, 0, 0]:[16325.16942271862, 19896.4172872707, 28817.32740163523, 16261.385927425334, 16930.572320683623, 16260.02106711699, 19089.11884461572, 18725.312683301538]
[21, 10, 0, 0]:[12838.409636874858, 16399.319465101722, 24976.98727658005, 13659.823318490697, 15403.448553825172, 14785.921701527688, 17362.357902971882, 15425.673658359821]
[22, 10, 0, 0]:[4982.611392959162, 5476.675849506406, 16558.265486207896, 5802.716491611217, 5668.043161078815, 6206.748114211645, 7265.366366936014, 8113.452673352155]
[23, 10, 0, 0]:[5194.883239361293, 4290.78951315852, 10705.22644955515, 3242.016307976859, 4824.573974898232, 5189.497923154995, 5001.529256339692, 4080.9666202675544]
[23, 11, 0, 0]:[8384.282111166349, 8129.789290453817, 12228.068388274674, 8973.85451165365, 8335.635822869517, 7616.209433798913, 7952.509639843556, 7922.362418764598]
[23, 12, 0, 0]:[11283.616793787674, 9671.58903283549, 7295.72953936807, 8374.280065634204, 8845.08222116694, 8682.054922621153, 8739.345757723931, 9598.21869753112]
[23, 13, 0, 0]:[7858.75827928318, 8584.169865607764, 7638.667976050902, 8032.524621427894, 10656.887627346856, 8253.487989259234, 8148.140458793288, 8134.7794858630405]
[22, 13, 0, 0]:[9992.022756674927, 7076.495405474806, 2706.7332166108745, 6921.045548317663, 7523.498229162272, 7132.922866821945, 7140.768173117546, 6840.230556434513]
[21, 14, 0, 0]:[726.8583383476384, 1437.288769192834, 2935.0527721434883, 935.2649853387879, 1147.02797302868, 1445.8460847734411, 1202.041359403388, 983.2670799797601]
[20, 15, 0, 0]:[1435.8601753238486, 2536.4804086222994, 2255.7353054649807, 2242.0268979225375, 3521.248903782218, 1804.5977059668062, 2384.701269205568, 2449.0559285165714]
[20, 14, 0, 0]:[4217.002272914558, 2322.2922633577946, 2781.810356942219, 2671.090937386272, 2729.8060112240046, 2663.1994196345945, 3046.312431977594, 2567.665119517338]
[21, 13, 0, 0]:[4338.92644736994, 3175.735741774931, 2849.290230591651, 3550.3521838880315, 4035.3605307062617, 3425.3409269444182, 4873.647831016309, 6688.249420975415]
[22, 12, 0, 0]:[3852.419451145698, 3469.055330832629, 2624.012117430578, 3327.0933970778206, 3510.7181755062907, 2562.710394376156, 4757.305312094579, 7420.557841590915]
[21, 16, 0, 0]:[-278.83839066191194, -441.77657103419125, -492.3494452502953, -353.1212304261929, -392.5976425442279, -405.2292177026043, -326.20834192563615, -285.93640257680806]
[22, 17, 0, 0]:[256.04970034504845, -1228.618357506398, -1496.2841673316987, -241.1448520633292, -365.5282037846016, -702.7342483979692, -506.20267327528546, -1013.1944811957947]
[23, 17, 0, 0]:[202.79915079096912, 132.54869922400655, 92.87770697454616, 166.80448597411916, 358.0688795997493, 77.52542392312475, 157.93764208405094, 147.81769020196623]
[23, 16, 0, 0]:[185.17424033719044, 176.340511335666, 460.435043867326, 200.92060370079747, 116.47709519689303, 169.05664407891044, 196.31650450732585, 209.99597674227587]
[21, 18, 0, 0]:[-3707.0369960635576, -4749.74208364877, -3697.165668067724, -4327.508168129403, -3396.7981316917862, -4186.620799931451, -4214.9184574801, -4015.85174995913]
[20, 19, 0, 0]:[-13377.807989689392, -2.628130883821178, -2.6755877498027845, -3133.1726268860257, -677.5579156408268, -2602.3619753892235, -3920.4294534845335, -1044.7053857989042]
[19, 19, 0, 0]:[-2.604415686347104, -2.5508835502545812, -2.546543134467767, -2.5924291377379087, -2.56865192500074, -2.5437810304958557, -2.5518269364361834, -2.5600394963396593]
[18, 18, 0, 0]:[-2.2464749559630866, -2.082563683068861, -2.0852041283893668, -2.089477665805987, -2.0703671544346007, -2.0415868280766336, -2.1358266986488452, -2.086775571135749]
[17, 18, 0, 0]:[-2.027298789391952, -1.9082964361862125, -1.9141865657721326, -1.8896538235527145, -1.93604777785558, -1.9474784436808794, -1.979637731216416, -1.993617467872355]
[16, 18, 0, 0]:[-1.7451163906059595, -1.6894004930297923, -1.6371918053991832, -1.6615921325515657, -1.6702655932631347, -1.707516542184073, -1.6731016788424469, -1.6971936819367248]
[15, 18, 0, 0]:[-1.593154402971007, -1.4706522399164323, -1.4990332053860302, -1.4569553899085586, -1.5032670259667584, -1.5671519120531545, -1.45756272731197, -1.4777831175032552]
[15, 19, 0, 0]:[-1.6759490201608127, -1.6111162599466198, -1.7154667358050424, -1.6514464275245255, -1.6296872210120554, -1.6584373035584838, -1.6891362443196958, -1.7765694668935166]
[16, 19, 0, 0]:[-1.8278562163231116, -1.8329844186198445, -1.8334028871757795, -2.0053963473070704, -1.826917296046325, -1.8194697119270378, -1.849516658560702, -1.8204756913450264]
[19, 18, 0, 0]:[-2.439405507767446, -2.3868133670760168, -2.386568036633948, -2.355239616187687, -2.536976936749096, -2.355868802543374, -2.3968439992556476, -2.432192379356624]
[17, 19, 0, 0]:[-1.947903432577925, -1.935977960133451, -1.9141275274894547, -1.9191915957820882, -1.9143986531831085, -2.0380082012533736, -1.9487031324444208, -1.9209517731688581]
[18, 19, 0, 0]:[-2.1744751609615793, -2.2736355797872116, -2.193589682109911, -2.2098779913318127, -2.2667302939769125, -2.1916505289447663, -2.175980818375833, -2.226172908368817]
[20, 18, 0, 0]:[-3815.4941671264437, -2.889164574865799, -2.844864086634402, -78.61797031494507, -248.73466779091856, -1571.5820079611908, -612.2800782165483, -278.9871595614926]
[21, 17, 0, 0]:[-1258.578338126897, -1044.6126217806568, -1070.4822219970852, -1769.3911243804423, -750.2089300100068, -1041.216101209137, -1044.6225878398561, -928.097736663288]
[21, 19, 0, 0]:[-12788.843173988356, -12325.17765177972, -9469.740152778038, -11145.989367222091, -11520.825068598571, -12771.971931485168, -10413.41940618486, -14003.130357273787]
[21, 20, 0, 0]:[-22247.297167558056, -23547.441595892713, -26330.83113746398, -23092.78486018486, -23184.45858191131, -23182.444896139048, -23226.442877284688, -23054.535531498834]
[9, 8, 0, 1]:[582.140468199308, 370.3816566263116, 325.00296289223905, 471.26790571523304, 1510.7193089110997, 1450.1783169254386, 1901.388020111298, 888.372644541445]
[6, 8, 0, 1]:[479.595873603535, 350.5809698658054, 265.3511407041775, 212.43296373221804, 348.58464838369355, 1292.226856643013, 865.4371255689646, 197.15698919359016]
[4, 11, 0, 1]:[23981.799900820242, 26541.9091136055, 88401.15058848301, 25650.815188986093, 24457.185096623965, 26113.846614487928, 15792.730366705702, 25192.876862934005]
[0, 8, 0, 1]:[159.2877469022186, 132.60682367448786, 80.23556622273207, 56.30102427377929, 163.79666290966557, 661.9927287068773, 474.5173492609256, 172.1632162583734]
[9, 10, 0, 1]:[2024.8820526224795, 2592.873037381146, 2665.83438975807, 1367.6556356478043, 1431.4849484983752, 4530.165282774587, 1432.6130656140554, 2989.896719432156]
[9, 11, 0, 1]:[9170.582476326554, 5345.846012189164, 5150.916985684417, 5178.686555702567, 3824.5646851793135, 6910.183376011186, 5024.52491381427, 6150.964146621276]
[8, 9, 0, 1]:[2207.559700490123, 643.4846174344598, 1497.6712909441196, 1302.5891662896047, 480.09133140669496, 768.1402705503472, 703.4656926343309, 465.7054903798644]
[2, 8, 0, 1]:[77.68024261714041, 149.15146892078587, 43.099992154606014, 74.44600071338401, 88.28286471930966, 78.9303907134064, 1158.0621653582975, 32.85990930373894]
