[3.0, 11.5, 0.0, 0.0]:[-2.499724011239823, -2.4437204236261203, -2.449855489970385, -2.4178757851419332, -2.3189034301904785, -2.7120447708693716, -2.59279565002225]
[3.5, 11.5, 0.0, 0.0]:[-2.2650890731830144, -1.926389120148281, -2.093442854693186, -1.833759039402114, -1.9130241788443807, -1.953130480734087, -2.111430814731282]
[2.0, 11.5, 0.0, 0.0]:[-2.2559832912870545, -1.7972170485438517, -1.7927170660485086, -1.942456149545845, -1.6260073804251691, -1.7740295554071561, -1.7636135684488177]
[1.5, 11.0, 0.0, 0.0]:[-0.5775590988344164, -0.6030840242389914, -0.7884606052874631, -0.6167206651958714, -0.7326088353792001, -0.854861234277714, -0.5742169868117223]
[1.0, 11.0, 0.0, 0.0]:[-0.8413528476647073, -1.038096600632587, -1.1123402054829004, -1.1233609391164394, -1.0738005422680688, -1.0379698180173254, -1.0835372476287861]
[1.0, 11.5, 0.0, 0.0]:[-2.054187972846883, -1.8681419842793288, -1.8919083319349206, -1.8119653088735455, -1.8555794465207975, -1.7782596117805696, -1.8009433969627504]
[1.0, 10.5, 0.0, 0.0]:[-1.0852207362201653, -1.2511512662731814, -1.1410712984457805, -1.173224613918117, -1.1633544302088115, -1.1464137163181347, -1.1489407540424807]
[1.5, 10.0, 0.0, 0.0]:[-0.3676915841661952, -0.21773788009759995, -0.23669210301759996, -0.5428015027157806, -0.33254132069002695, -0.2300627080316038, -0.39580556592779115]
[2.0, 9.5, 0.0, 0.0]:[-1.2599986042272149, -1.06132628631368, -1.0018295551414869, -1.0489603610302467, -1.1648298910937678, -1.1961089961941385, -1.0815549759174907]
[1.5, 9.0, 0.0, 0.0]:[-0.37166478416570115, -0.5277325884795, -0.43553790498034173, -0.3763764714334943, -0.37500526759348396, -0.6316124053547623, -0.39483902037763813]
[1.0, 9.0, 0.0, 0.0]:[-1.0203867231543082, -1.0781881738136083, -1.070366579681811, -1.0307765729489466, -1.126816152183311, -1.149222939050294, -1.1106877114696772]
[0.0, 9.5, 0.0, 0.0]:[-1.58148966021223, -1.5617864010608042, -1.6291542199439095, -1.6082156691921778, -1.5860051795071368, -1.5886000470480446, -1.6327411862542212]
[1.0, 10.0, 0.0, 0.0]:[-1.3402391115643728, -1.1616615752304802, -1.2886414981684613, -1.14842688855848, -1.2107234039098724, -1.1485924312671765, -1.1134540870775431]
[2.0, 10.5, 0.0, 0.0]:[-1.229572714632687, -1.1813820433512112, -1.0546910909290115, -1.0815310642241251, -1.1974620438455856, -0.9859154796268749, -1.0381653073407897]
[3.0, 11.0, 0.0, 0.0]:[-1.7272690609127856, -2.0662641994486153, -1.6951856991852112, -1.6502983462532699, -1.8592407516911407, -2.06903384214712, -1.828784911911817]
[2.0, 10.0, 0.0, 0.0]:[-1.2325198473238053, -1.114988373146131, -1.22562837290496, -1.2112275499744893, -1.0551811141130114, -1.091244584607817, -1.074412782712894]
[1.5, 9.5, 0.0, 0.0]:[-0.644738590241243, -0.67788778048616, -0.6879677707533962, -0.7217874179897306, -0.6770943458347305, -0.7285239727563062, -0.7135201325618308]
[1.0, 9.5, 0.0, 0.0]:[-1.392535538323778, -1.1813894028337129, -1.3823585078819782, -1.24307835106858, -1.1990201094869346, -1.249824484659011, -1.302806914462859]
[1.0, 8.5, 0.0, 0.0]:[-1.2924033200915137, -1.147581696358045, -1.2276072778205098, -1.1757927279236422, -1.2408821261759924, -1.3317840147143303, -1.1102876602857799]
