[3.0, 11.5, 0.0, 0.0]:[-11.819495952214186, -11.834824125559242, -11.829984354705225, -11.818391333866153, -11.808328104223285, -11.83657096197693, -11.825944118254721]
[3.0, 11.0, 0.0, 0.0]:[-11.450820329415503, -11.496014448549941, -11.458240732091486, -11.460220655115524, -11.462275871359626, -11.467425533537863, -11.455315929193619]
[3.0, 10.5, 0.0, 0.0]:[-11.23550576053221, -11.180707904622686, -11.148397556116015, -11.155289174996762, -11.183446071557324, -11.14731747419395, -11.127809837143875]
[3.5, 10.0, 0.0, 0.0]:[-10.85811102167003, -10.779573921122601, -10.791055688650525, -10.795507332521986, -10.75482879586421, -10.738862236670894, -10.776125348756372]
[3.5, 11.5, 0.0, 0.0]:[-11.591099310567223, -11.610668132554517, -11.643639640193836, -11.594137668351264, -11.596983893038804, -11.612852117116232, -11.583094045134873]
[4.0, 11.5, 0.0, 0.0]:[-11.414712110989536, -11.400467641007177, -11.407349431318707, -11.412615055763387, -11.412760109092769, -11.410562298623553, -11.403115141462754]
[4.5, 11.5, 0.0, 0.0]:[-11.407974451462119, -11.402857784162801, -11.421550197238686, -11.42268058852336, -11.386264414591363, -11.399809313823047, -11.409423021378721]
[5.0, 11.5, 0.0, 0.0]:[-11.394774337897882, -11.388064888836125, -11.363248777564117, -11.368452873832746, -11.36369837256432, -11.390915021216424, -11.393577891691882]
[5.0, 11.0, 0.0, 0.0]:[-10.888454753406265, -10.898899768492763, -10.89057671631023, -10.964678341294963, -10.9774295799152, -10.980871112307362, -10.90498803462508]
[5.0, 10.5, 0.0, 0.0]:[-10.643899644018338, -10.608333406770043, -10.580369901618116, -10.59247510338561, -10.657596935978301, -10.569165038687064, -10.607873991769143]
[5.5, 11.5, 0.0, 0.0]:[-11.511114997695769, -11.510882459626771, -11.516169385999254, -11.507347378908356, -11.477736589274814, -11.51749019112571, -11.516135215719943]
[5.0, 10.0, 0.0, 0.0]:[-10.1927360379177, -10.176703348782096, -10.228869315802074, -10.193774332907427, -10.228380961905291, -10.190824815012236, -10.154422142337781]
[5.0, 9.5, 0.0, 0.0]:[-10.054399604237302, -10.006849361957963, -10.017148098150182, -10.065662836421964, -10.053243016517646, -10.003046089204663, -10.026712562887775]
[4.5, 9.5, 0.0, 0.0]:[-10.143964610258084, -10.148139116519085, -10.19288138869562, -10.155007826423784, -10.175302581884335, -10.14607489283718, -10.169337541356565]
[4.0, 9.0, 0.0, 0.0]:[-9.90205036526918, -9.814170364134247, -9.819008371128286, -9.810737875402827, -9.790234379259457, -9.868359347111847, -9.863387788278558]
[3.5, 9.0, 0.0, 0.0]:[-10.229511513896927, -10.09487145536146, -10.048808572694295, -10.061983901880462, -10.074664990945609, -10.041958354648475, -10.056590937873407]
[2.5, 11.5, 0.0, 0.0]:[-11.68463700557197, -11.65582172359262, -11.67398355701256, -11.70030753863217, -11.660496820744957, -11.665867307957337, -11.657096185144091]
[2.0, 11.5, 0.0, 0.0]:[-11.740140727103283, -11.73708560794503, -11.755900424519893, -11.727670784233876, -11.729099715816375, -11.755474990166482, -11.721216066283434]
[1.5, 11.5, 0.0, 0.0]:[-11.719795970041055, -11.733468524633922, -11.755936254886286, -11.73815496450609, -11.708701777045341, -11.734157860453607, -11.734981589196112]
[1.0, 11.5, 0.0, 0.0]:[-11.677622764720693, -11.681209696277502, -11.705024972662342, -11.655609432789683, -11.6511696502873, -11.68251307234697, -11.681050173517704]
